,Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,balls,overall_average,strike_rate,centuries,thirties,fifties,zeros,overall_notout,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s,calculated_home_points,calculated_away_points,calculated_form_points,calculated_value
1359,1359,1360,K Nima,Bhutan,1,2,3,0.0,66.66666667,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,1,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1360,1360,1361,K Loday,Bhutan,1,0,1,0.0,0.0,0,0,0,1,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,1361,1362,Azyan Farhath,Maldives,2,24,23,24.0,82.89473684,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24,0,0,0,0,1,24.0,0,0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999996,10.0,13.999999999999996
1362,1362,1363,BA King,West Indies,10,153,120,15.3,102.8002165,0,3,0,1,0,0,10,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,153,1,3,0,0,0,15.3,0,0,153.0,0.0,15.3,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.941176470588236,52.941176470588246,9.941176470588236
1363,1363,1364,Ali Ivan,Maldives,1,11,40,11.0,27.5,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,0,0,0,0,11.0,0,0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
1364,1364,1365,Ibrahim Rizan,Maldives,3,12,23,4.0,47.96296296,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,0,0,0,0,0,4.0,0,0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,7.0
1365,1365,1366,Mohamed Azzam,Maldives,3,26,30,0.0,60.60606061,0,0,0,1,3,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26,1,0,0,0,3,0.0,0,0,26.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1366,1366,1367,Ibrahim Zadran,Afghanistan,3,14,26,7.0,50.55555556,0,0,0,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,0,0,0,0,1,7.0,0,0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499999999999998,15.0,10.499999999999998
1367,1367,1368,Naveen-ul-Haq,Afghanistan,2,7,7,7.0,100.0,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,1,7.0,0,0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999996,10.0,13.999999999999996
1368,1368,1369,SD Hope,West Indies,11,238,177,21.63636364,119.2813578,0,1,2,1,0,3,8,13.0,0.0,4.333333333,0.0,0.0,1.0,0.0,0.0,0.0,10,223,1,1,2,0,0,22.3,0,0,225.0,0.0,28.125,0.0,0.0,0.0,1.0,2.0,0.0,6.999999999461538,9.666666666666666,53.36322869955157,10.466386555798318
1369,1369,1370,K Pierre,West Indies,4,17,25,8.5,70.83333333,0,0,0,0,2,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,0,0,0,0,2,8.5,0,0,17.0,2.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,14.0
1370,1370,1371,RM Dorji,Bhutan,1,27,23,27.0,117.3913043,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27,0,0,0,0,0,27.0,0,0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
1371,1371,1372,S Chophel,Bhutan,1,2,5,0.0,40.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,1,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1372,1372,1373,Khushdil Shah,Pakistan,9,130,121,21.66666667,110.6734007,0,1,0,0,3,5,4,79.0,3.0,39.5,0.0,0.0,0.0,1.0,0.0,0.0,9,130,0,1,0,0,3,21.66666667,0,0,51.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,18.449367088607595,7.0,46.03846153846155,11.538461540076925
1373,1373,1374,PHKD Mendis,Sri Lanka,4,66,47,16.5,89.52380952,0,1,0,1,0,1,3,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4,66,1,1,0,0,0,16.5,0,0,42.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,6.999999999999998,8.071428571428571,20.909090909090907,7.909090909090909
1374,1374,1375,SE Rutherford,West Indies,4,43,36,10.75,109.469697,0,0,0,0,0,1,3,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43,0,0,0,0,0,10.75,0,0,17.0,0.0,5.666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,7.000000000411766,20.0,7.0
1375,1375,1376,Aminul Islam Biplob,Bangladesh,3,22,19,22.0,130.0,0,0,0,0,2,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22,0,0,0,0,2,22.0,0,0,22.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.999999999999996,15.0,20.999999999999996
1376,1376,1377,L Shafeeg,Maldives,1,19,11,0.0,172.7272727,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,0,0,0,1,0.0,0,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1377,1377,1378,Nazwan Ismail,Maldives,1,2,2,0.0,100.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,1,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1378,1378,1379,AK Markram,South Africa,2,18,18,9.0,87.69230769,0,0,0,0,0,2,0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0,0,0,0,9.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,7.0
1379,1379,1380,KOK Williams,West Indies,5,19,18,6.333333333,74.5,0,0,0,1,2,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,0,0,0,2,6.333333333,0,0,19.0,2.0,6.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.66666666605263,25.0,11.66666666605263
1380,1380,1381,Fareed Ahmad,Afghanistan,1,24,15,0.0,160.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,0,0,0,0,1,0.0,0,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1381,1381,1382,Mujeeb Ur Rahman,Afghanistan,1,8,8,0.0,100.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,1,0.0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1382,1382,1383,DL Chahar,India,1,1,1,0.0,100.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1383,1383,1384,JN Malan,South Africa,5,110,86,22.0,129.4012001,0,2,0,0,0,2,3,35.0,0.0,17.5,0.0,0.0,0.0,1.0,0.0,0.0,5,110,0,2,0,0,0,22.0,0,0,75.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,7.857142857142857,7.6,26.363636363636363,8.363636363636363
1384,1384,1385,H Klaasen,South Africa,16,300,212,23.07692308,119.0734262,0,0,2,1,3,10,6,219.0,2.0,27.375,0.0,0.0,0.0,0.0,2.0,0.0,10,156,1,0,1,0,3,22.28571429,0,0,81.0,1.0,16.2,0.0,0.0,1.0,0.0,0.0,0.0,11.489726027397257,8.399999999999999,51.92307692307692,11.815384616533333
1385,1385,1386,Hussain Talat,Pakistan,17,394,345,26.26666667,100.0048176,0,5,2,1,2,6,11,158.0,2.0,39.5,0.0,0.0,0.0,2.0,1.0,0.0,10,204,1,3,1,0,0,20.4,0,0,236.0,0.0,21.45454545,0.0,0.0,1.0,3.0,1.0,0.0,12.778481012658228,10.495762710381356,53.67647058823529,13.7582064307868
1386,1386,1387,OC McCoy,West Indies,3,34,17,17.0,173.4126984,0,0,0,0,1,3,0,34.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34,0,0,0,0,1,17.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,15.0,10.5
1387,1387,1388,G Kaltongga,Vanuatu,2,10,12,5.0,45.45454545,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,1,0,0,0,0,5.0,0,0,10.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.000000000000001,10.0,7.000000000000001
1388,1388,1389,J Dunn,Vanuatu,3,36,41,12.0,79.24242424,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,0,0,0,0,0,12.0,0,0,36.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,15.0,6.999999999999998
1389,1389,1390,DJM Short,Australia,23,642,556,33.78947368,111.0775864,0,7,4,1,4,9,14,167.0,1.0,20.875,0.0,0.0,1.0,4.0,0.0,0.0,10,191,1,4,0,0,1,21.22222222,0,0,475.0,3.0,43.18181818,0.0,0.0,0.0,3.0,4.0,0.0,11.108532934131736,13.77224880345263,53.1413612565445,16.534431873021806
1390,1390,1391,PSP Handscomb,Australia,2,33,33,33.0,98.88888889,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,0,0,0,0,1,33.0,0,0,33.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
1391,1391,1392,SN Thakur,India,5,69,37,34.5,164.1269841,0,0,0,1,3,3,2,32.0,2.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,5,69,1,0,0,0,3,34.5,0,0,37.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,20.999999999999996,14.0,25.0,17.5
1392,1392,1393,CBRLS Kumara,Sri Lanka,2,5,3,5.0,150.0,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,1,5.0,0,0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,10.0,14.000000000000002
1393,1393,1394,JH Kiani,Philippines,2,25,36,12.5,69.81424149,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,0,0,0,0,0,12.5,0,0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,10.0,7.000000000000001
1394,1394,1395,R Goodwin,Philippines,4,26,38,8.666666667,66.12554113,0,0,0,1,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26,1,0,0,0,1,8.666666667,0,0,26.0,1.0,8.666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.333333333692305,20.0,9.333333333692305
1395,1395,1396,Karweng NG,Philippines,3,21,32,7.0,73.14814815,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0,0,0,0,0,7.0,0,0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,15.0,6.999999999999998
1396,1396,1397,J Hill,Philippines,3,15,20,15.0,122.6190476,0,0,0,0,2,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,0,0,0,0,2,15.0,0,0,15.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,21.0
1397,1397,1398,HER Tyler,Philippines,1,6,9,6.0,66.66666667,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,6.0,0,0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,5.0,6.999999999999998
1398,1398,1399,MP Biddappa,Philippines,2,35,49,35.0,72.82608696,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35,0,0,0,0,1,35.0,0,0,35.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
1399,1399,1400,Kuldeep Singh,Philippines,3,8,17,2.666666667,48.71794872,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0,0,2.666666667,0,0,8.0,0.0,2.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000875,15.0,7.000000000875
1400,1400,1401,DC Smith,Philippines,4,49,55,16.33333333,92.125,0,0,0,0,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,49,0,0,0,0,1,16.33333333,0,0,49.0,1.0,16.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33333333142857,19.999999999999996,9.33333333142857
1401,1401,1402,GR Russ,Philippines,2,17,30,17.0,62.6984127,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17,0,0,0,0,1,17.0,0,0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
1402,1402,1403,R Mahajan,Philippines,1,1,1,0.0,100.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1403,1403,1404,J Long,Philippines,1,2,7,0.0,28.57142857,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,1,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1404,1404,1405,CP Rizwan,United Arab Emirates,4,80,76,20.0,105.3571429,0,1,0,0,0,4,0,80.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,4,80,0,1,0,0,0,20.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,20.75,7.75
1405,1405,1406,KRP Silva,United States of America,2,32,14,16.0,228.5714286,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,0,0,0,0,0,16.0,0,0,32.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
1406,1406,1407,EH Hutchinson,United States of America,1,16,8,16.0,200.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,0,0,0,0,16.0,0,0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
1407,1407,1408,ZK Shem,Vanuatu,1,1,3,0.0,33.33333333,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1408,1408,1409,GL Cloete,South Africa,2,15,15,7.5,87.5,0,0,0,0,0,2,0,15.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2,15,0,0,0,0,0,7.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,7.0
1409,1409,1410,Mahedi Hasan,Bangladesh,5,32,34,8.0,65.0,0,0,0,2,1,1,4,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5,32,2,0,0,0,1,8.0,0,0,21.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,9.333333333333332,25.0,8.75
1410,1410,1411,Ahsan Ali,Pakistan,2,36,39,18.0,56.25,0,1,0,1,0,2,0,36.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,2,36,1,1,0,0,0,18.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333332,0.0,10.833333333333332,7.833333333333332
1411,1411,1412,PJ van Biljon,South Africa,6,89,72,22.25,123.6174242,0,1,0,0,2,4,2,31.0,2.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,6,89,0,1,0,0,2,22.25,0,0,58.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,7.517241379310343,31.01123595505618,11.51123595505618
1412,1412,1413,AT Carey,Australia,17,176,155,12.57142857,95.69425149,0,1,0,0,3,4,13,44.0,1.0,14.66666667,0.0,0.0,0.0,0.0,0.0,0.0,10,111,0,0,0,0,0,11.1,0,0,132.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.333333335454546,9.749999999999998,50.0,9.948863635397725
1413,1413,1414,HK Bennett,New Zealand,1,1,2,0.0,50.0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1414,1414,1415,BC Fortuin,South Africa,3,27,22,13.5,90.74074074,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,27,1,0,0,0,1,13.5,0,0,27.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,10.499999999999998
1415,1415,1416,BV Save,Malaysia,2,16,17,8.0,106.8181818,0,0,0,0,0,2,0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,0,0,0,0,8.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,7.0
1416,1416,1417,Khizar Hayat,Malaysia,7,104,83,20.8,128.2913165,0,0,0,0,2,4,3,65.0,2.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,7,104,0,0,0,0,2,20.8,0,0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,7.000000000000001,35.0,9.799999999999999
1417,1417,1418,Hamed Khan,Hong Kong,3,15,19,5.0,77.77777778,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,1,0,0,0,0,5.0,0,0,15.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.000000000000001,15.0,7.000000000000001
1418,1418,1419,YS Chahal,India,4,5,11,2.5,58.33333333,0,0,0,1,2,2,2,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5,1,0,0,0,2,2.5,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,14.000000000000002
1419,1419,1420,T Shamsi,South Africa,5,4,13,4.0,20.0,0,0,0,3,4,4,1,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,4,3,0,0,0,4,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0
1420,1420,1421,Aftab Hussain,Hong Kong,2,6,4,0.0,150.0,0,0,0,0,2,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,2,0.0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1421,1421,1422,W Uisuk,Thailand,4,11,42,2.75,32.46031746,0,0,0,0,0,4,0,11.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0,0,0,0,0,2.75,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,7.0
1422,1422,1423,Robert Raina,Thailand,4,35,70,8.75,48.60439068,0,0,0,0,0,4,0,35.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,4,35,0,0,0,0,0,8.75,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,7.0
1423,1423,1424,P Suanchuai,Thailand,4,18,36,4.5,33.57007576,0,0,0,1,0,4,0,18.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,4,18,1,0,0,0,0,4.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,7.0
1424,1424,1425,N Senamontree,Thailand,4,8,26,2.666666667,24.375,0,0,0,1,1,4,0,8.0,1.0,2.666666667,0.0,0.0,1.0,0.0,0.0,0.0,4,8,1,0,0,0,1,2.666666667,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333334499999,0.0,20.0,9.333333334499999
1425,1425,1426,Vichanath Singh,Thailand,4,7,18,3.5,55.0,0,0,0,0,2,4,0,7.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,2,3.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999996,0.0,20.0,13.999999999999996
1426,1426,1427,S Desungnoen,Thailand,2,3,5,0.0,75.0,0,0,0,0,2,2,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,0,0,0,2,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1427,1427,1428,Basil Hameed,United Arab Emirates,2,14,16,7.0,79.48717949,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,0,0,0,0,0,7.0,0,0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999998,10.0,6.999999999999998
1428,1428,1429,V Aravind,United Arab Emirates,2,19,27,19.0,54.16666667,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,0,0,0,0,1,19.0,0,0,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
1429,1429,1430,A Sharafu,United Arab Emirates,3,26,28,8.666666667,88.74458874,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,26,0,0,0,0,0,8.666666667,0,0,26.0,0.0,8.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00000000026923,15.0,7.00000000026923
1430,1430,1431,I Liyanage,Qatar,2,9,29,4.5,18.0,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,1,0,0,0,0,4.5,0,0,9.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
1431,1431,1432,Khurram Shahzad,Qatar,2,2,12,1.0,17.14285714,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,1.0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
1432,1432,1433,Gayan Munaweera,Qatar,2,15,14,15.0,107.1428571,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,0,0,0,0,1,15.0,0,0,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,14.0
1433,1433,1434,Mohammed Nadeem,Qatar,2,2,4,0.0,50.0,0,0,0,0,2,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,0.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1434,1434,1435,Usman Patel,Kuwait,3,117,88,58.5,93.10606061,0,0,2,1,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,117,1,0,2,0,1,58.5,0,0,117.0,1.0,58.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.038461538461538,16.538461538461537,12.038461538461538
1435,1435,1436,Mohammad Amin,Kuwait,2,50,50,50.0,113.2427844,0,1,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,0,1,0,0,1,50.0,0,0,50.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.6,10.600000000000001,14.6
1436,1436,1437,Aphsal Ashraf,Kuwait,2,49,25,49.0,157.3529412,0,1,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,49,0,1,0,0,1,49.0,0,0,49.0,1.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.612244897959181,10.612244897959183,14.612244897959181
1437,1437,1438,Sarfaraz Ali,Bahrain,2,51,31,25.5,179.6296296,0,1,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51,0,1,0,0,0,25.5,0,0,51.0,0.0,25.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.588235294117646,10.588235294117647,7.588235294117646
1438,1438,1439,Muhammad Younis,Bahrain,2,2,7,1.0,25.0,0,0,0,1,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0,0,0,1.0,0,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
1439,1439,1440,Mohammed Sameer,Bahrain,2,38,32,19.0,113.6363636,0,0,0,0,0,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,0,0,0,0,0,19.0,0,0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0
